"sample_name","embryo_no","embryo_phase","status","notes"
"1M9",1,"prawnchip","typical",NA
"1M9",2,"prawnchip","typical",NA
"1M9",3,"prawnchip","typical",NA
"1M9",4,"prawnchip","typical",NA
"1M9",5,"prawnchip","uncertain",NA
"1M9",6,"prawnchip","typical",NA
"1M9",7,"prawnchip","typical",NA
"1M9",8,"prawnchip","malformed","torn"
"1M9",9,"prawnchip","malformed","torn"
"1M9",10,"prawnchip","typical",NA
"1M9",11,"prawnchip","malformed",NA
"1M9",12,"32to64cell","typical",NA
