"sample_name","embryo_no","embryo_phase","status","notes"
"1C9",1,"prawnchip","typical",NA
"1C9",2,"32to64cell","typical",NA
"1C9",3,"prawnchip","typical",NA
"1C9",4,"prawnchip","typical",NA
