"sample_name","embryo_no","embryo_phase","status","notes"
"1L9",1,"prawnchip","typical","torn"
"1L9",2,"prawnchip","typical",NA
"1L9",3,"prawnchip","typical",NA
"1L9",4,"prawnchip","typical",NA
"1L9",5,"prawnchip","typical",NA
"1L9",6,"prawnchip","typical",NA
"1L9",7,"prawnchip","typical",NA
"1L9",8,"prawnchip","typical",NA
"1L9",9,"prawnchip","typical",NA
