"sample_name","embryo_no","embryo_phase","status","notes"
"7L9",1,"32to64cell","typical",NA
"7L9",2,"prawnchip","uncertain","torn"
"7L9",3,"prawnchip","typical",NA
"7L9",4,"prawnchip","typical",NA
"7L9",5,"prawnchip","typical",NA
