"sample_name","embryo_no","embryo_phase","status","notes"
"7H9",1,NA,"uncertain","disintegrating"
"7H9",2,"egg","uncertain","disintegrating"
"7H9",3,NA,"uncertain","disintegrating"
"7H9",4,NA,"uncertain","disintegrating"
"7H9",5,NA,"uncertain","disintegrating"
"7H9",6,NA,"uncertain","disintegrating"
"7H9",7,"egg","uncertain","disintegrating"
