"sample_name","embryo_no","embryo_phase","status","notes"
"7M9",1,"prawnchip","typical",NA
"7M9",2,"prawnchip","typical",NA
"7M9",3,"prawnchip","typical",NA
"7M9",4,"prawnchip","typical",NA
"7M9",5,"prawnchip","typical",NA
"7M9",6,"prawnchip","typical",NA
"7M9",7,"prawnchip","uncertain",NA
"7M9",8,"prawnchip","typical",NA
"7M9",9,"prawnchip","malformed","disintegrating"
"7M9",10,"prawnchip","typical",NA
"7M9",11,"32to64cell","typical",NA
"7M9",12,"prawnchip","typical",NA
