"sample_name","embryo_no","embryo_phase","status","notes"
"4M9",1,"prawnchip","uncertain","torn"
"4M9",2,"prawnchip","typical",NA
"4M9",3,"prawnchip","typical",NA
"4M9",4,"prawnchip","typical",NA
"4M9",5,"prawnchip","typical",NA
"4M9",6,"prawnchip","typical",NA
"4M9",7,"prawnchip","typical",NA
"4M9",8,"prawnchip","uncertain","torn"
"4M9",9,"prawnchip","typical",NA
"4M9",10,"prawnchip","typical",NA
