"sample_name","embryo_no","embryo_phase","status","notes"
"6M14",1,"earlygastrula","typical",NA
"6M14",2,"earlygastrula","typical",NA
"6M14",3,"earlygastrula","malformed","disintegrating"
"6M14",4,"earlygastrula","typical",NA
"6M14",5,"earlygastrula","typical",NA
"6M14",6,"earlygastrula","typical",NA
"6M14",7,"earlygastrula","malformed","disintegrating"
"6M14",8,"earlygastrula","typical",NA
"6M14",9,"earlygastrula","typical",NA
