"sample_name","embryo_no","embryo_phase","status","notes"
"3H9",1,"prawnchip","typical",NA
"3H9",2,"prawnchip","typical",NA
"3H9",3,"prawnchip","typical",NA
"3H9",4,"prawnchip","typical",NA
"3H9",5,"prawnchip","typical",NA
"3H9",6,"prawnchip","typical",NA
"3H9",7,"prawnchip","typical",NA
"3H9",8,"prawnchip","typical",NA
"3H9",9,"prawnchip","typical",NA
