"sample_name","embryo_no","embryo_phase","status","notes"
"3M9",1,"prawnchip","typical",NA
"3M9",2,"prawnchip","typical",NA
"3M9",3,"prawnchip","typical",NA
"3M9",4,"prawnchip","uncertain","torn"
