"sample_name","embryo_no","embryo_phase","status","notes"
"7H14",1,"earlygastrula","typical",NA
"7H14",2,"earlygastrula","typical",NA
"7H14",3,"earlygastrula","typical",NA
"7H14",4,"earlygastrula","typical",NA
"7H14",5,"earlygastrula","typical",NA
"7H14",6,"earlygastrula","uncertain",NA
"7H14",7,"earlygastrula","typical",NA
"7H14",8,"earlygastrula","typical",NA
"7H14",9,"earlygastrula","typical",NA
"7H14",10,"earlygastrula","typical",NA
